model,model_tag,attack,eps,feature_name,mean_abs_delta_raw,std_abs_delta_raw,min_abs_delta_raw,max_abs_delta_raw,mean_abs_delta_raw_flipped,std_abs_delta_raw_flipped,feature_rank
MLP,mlp,FGSM,0.10,Std,21.051203328912166,1.0163976865243013e-05,21.051186894219427,21.05128727419651,21.05120448404669,7.986857753807575e-06,7
MLP,mlp,FGSM,0.10,Number,9.000000641037897,8.751303720198191e-07,8.999996781349182,9.000002145767212,9.00000076739063,9.367640460241285e-07,8
MLP,mlp,FGSM,0.10,Header_Length,1.2080001452788993,1.7870910351779552e-07,1.2079988403320385,1.2080002803802472,1.2080001064785788,2.082959421643195e-07,9
MLP,mlp,FGSM,0.10,Protocol Type,1.0999999682500958,3.3864991057680516e-07,1.099998950958252,1.100000262260437,1.1000000967237211,1.1543666880219494e-07,10
MLP,mlp,FGSM,0.10,ack_count,0.7000001949477196,7.166419382357149e-07,0.6999993324279785,0.7000026702880859,0.700000094916102,4.033451953179536e-07,11
MLP,mlp,FGSM,0.10,Min,0.5999995911294221,4.591369123649177e-06,0.5999908447265625,0.60003662109375,0.6000001238514269,2.060969845936024e-06,12
MLP,mlp,FGSM,0.10,Time_To_Live,0.19100026690432015,7.350407006416391e-07,0.19099745177663863,0.1910047378623858,0.1910002727416396,8.047510906904687e-07,13
MLP,mlp,FGSM,0.10,TCP,0.10000001182377338,1.114409110114395e-08,0.10000000149011612,0.10000002384185791,0.10000000955422883,1.0733920591534643e-08,14
MLP,mlp,FGSM,0.10,ack_flag_number,0.1000000068116188,9.519793229578166e-09,0.10000000149011612,0.10000002384185791,0.1000000072074685,9.752162112229998e-09,15
MLP,mlp,FGSM,0.10,UDP,0.10000000554472208,8.613226805466794e-09,0.10000000149011612,0.10000002384185791,0.10000000862242693,1.04187193134779e-08,16
MLP,mlp,FGSM,0.10,syn_flag_number,0.10000000476419926,7.903280363230672e-09,0.10000000149011612,0.10000002384185791,0.10000000276702983,5.18755596738294e-09,17
MLP,mlp,FGSM,0.10,HTTPS,0.10000000424385071,7.346271864055751e-09,0.10000000149011612,0.10000002384185791,0.10000000540138335,8.492680596426276e-09,18
MLP,mlp,FGSM,0.10,ICMP,0.10000000352412462,6.4285645573711654e-09,0.10000000149011612,0.10000002384185791,0.10000000149586798,3.585123221801094e-10,19
MLP,mlp,FGSM,0.10,rst_flag_number,0.10000000284016132,5.324776028721132e-09,0.10000000149011612,0.10000002384185791,0.10000000155913848,1.2401636756971105e-09,20
MLP,mlp,FGSM,0.10,psh_flag_number,0.10000000282496214,5.2966328612960916e-09,0.10000000149011612,0.10000002384185791,0.10000000168567948,2.081570734053774e-09,21
MLP,mlp,FGSM,0.10,HTTP,0.10000000276774168,5.18891410276841e-09,0.10000000149011612,0.10000002384185791,0.1000000028648115,5.37001387291864e-09,22
MLP,mlp,FGSM,0.10,fin_flag_number,0.10000000253260136,4.7132351279366225e-09,0.10000000149011612,0.10000002384185791,0.10000000149011612,0.0,23
MLP,mlp,FGSM,0.10,LLC,0.10000000151067973,6.776499615945339e-10,0.10000000149011612,0.10000002384185791,0.10000000151312358,7.167477474028491e-10,24
MLP,mlp,FGSM,0.10,IPv,0.10000000151067973,6.776499615945339e-10,0.10000000149011612,0.10000002384185791,0.10000000151312358,7.167477474028491e-10,25
MLP,mlp,FGSM,0.10,DNS,0.10000000150173903,5.095655952128078e-10,0.10000000149011612,0.10000002384185791,0.10000000151312358,7.167477474028492e-10,26
MLP,mlp,FGSM,0.10,ARP,0.10000000149905681,4.469454199058295e-10,0.10000000149011612,0.10000002384185791,0.10000000150161985,5.069477314685831e-10,27
MLP,mlp,FGSM,0.10,SSH,0.10000000149816275,4.2401813850635696e-10,0.10000000149011612,0.10000002384185791,0.10000000149011612,0.0,28
MLP,mlp,FGSM,0.10,IRC,0.10000000149011612,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.0,29
MLP,mlp,FGSM,0.10,SMTP,0.10000000149011612,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.0,30
MLP,mlp,FGSM,0.10,ece_flag_number,0.10000000149011612,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.0,31
MLP,mlp,FGSM,0.10,cwr_flag_number,0.10000000149011612,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.0,32
MLP,mlp,FGSM,0.10,Telnet,0.10000000149011612,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.0,33
MLP,mlp,FGSM,0.10,IGMP,0.10000000149011612,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.0,34
MLP,mlp,FGSM,0.10,DHCP,0.10000000149011612,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.0,35
MLP,mlp,FGSM,0.10,fin_count,0.09999993147850036,3.238190938073181e-07,0.09999847412109375,0.10000038146972656,0.10000000212090382,1.852172082019836e-08,36
MLP,mlp,FGSM,0.10,rst_count,0.099999920296669,3.612008826419279e-07,0.09999847412109375,0.10000038146972656,0.09999999843779386,1.1494940308924903e-07,37
MLP,mlp,FGSM,0.10,syn_count,0.09999979705929757,5.314543179660333e-07,0.09999847412109375,0.10000038146972656,0.09999991903140014,3.6195071706842246e-07,38
MLP,mlp,FGSM,0.10,IAT,9.271526304712635e-05,2.3998582117392656e-10,9.271384996825671e-05,9.272092358159068e-05,9.271528686749864e-05,2.2412076386976357e-10,39
MLP,mlp,FGSM,0.30,Tot sum,14681.7006033043,0.001131076642741611,14681.697666406631,14681.703500390053,14681.700582405363,0.0006396669552926973,1
MLP,mlp,FGSM,0.30,Variance,13294.600948408375,0.01578145191547471,13294.05865073204,13294.73484903574,13294.6001535069,0.010166431676068177,2
MLP,mlp,FGSM,0.30,Rate,7425.567100626595,0.0011447621438694141,7425.547918785596,7425.5715240267455,7425.5671114215875,0.0012914230273185215,3
MLP,mlp,FGSM,0.30,Max,304.20000828442653,3.4892308029612766e-05,304.19995164871216,304.20019340515137,304.2000129755444,3.291146026649631e-05,4
MLP,mlp,FGSM,0.30,Tot size,155.40000519736364,1.532241209685439e-05,155.3999752998352,155.40009880065918,155.40000555607324,1.4115265406993432e-05,5
MLP,mlp,FGSM,0.30,AVG,155.40000513239545,1.5015570866721085e-05,155.3999752998352,155.40009880065918,155.4000053618447,1.3240490074003633e-05,6
MLP,mlp,FGSM,0.30,Std,63.15362187421329,9.48424918546437e-06,63.1534603026812,63.153661062635365,63.15362312629307,9.708458701075017e-06,7
MLP,mlp,FGSM,0.30,Number,27.000000543767587,1.6034979948458368e-06,26.999995708465576,27.000006437301636,27.00000025537675,1.9355233027025206e-06,8
MLP,mlp,FGSM,0.30,Header_Length,3.6240002000977447,3.955184987984245e-07,3.623999401092533,3.6240008411407416,3.6240001525849754,2.821929692932665e-07,9
MLP,mlp,FGSM,0.30,Protocol Type,3.2999999960792064,2.6490433263315177e-07,3.299999475479126,3.3000001311302185,3.3000000295576246,2.3708192086495988e-07,10
MLP,mlp,FGSM,0.30,ack_count,2.100000215354562,4.512879672089137e-07,2.0999979972839355,2.100001335144043,2.1000001306893012,3.7711485684281574e-07,11
MLP,mlp,FGSM,0.30,Min,1.80000118714571,4.935712505699387e-06,1.7999267578125,1.800018310546875,1.80000125759007,4.813840352112256e-06,12
MLP,mlp,FGSM,0.30,Time_To_Live,0.5730010961607739,8.874680207127126e-07,0.5729996414156631,0.5730069275014102,0.5730010614052591,1.0340189038333113e-06,13
MLP,mlp,FGSM,0.30,syn_count,0.3000004031276703,1.0374809630334107e-06,0.2999992370605469,0.3000030517578125,0.3000002987315938,9.112884327239518e-07,14
MLP,mlp,FGSM,0.30,rst_count,0.3000001530694962,6.753880049515745e-07,0.2999992370605469,0.3000030517578125,0.3000000028387561,2.2251295080511054e-07,15
MLP,mlp,FGSM,0.30,fin_count,0.300000149936676,6.415155935235926e-07,0.2999992370605469,0.3000030517578125,0.3000000098235209,2.3248198476075213e-08,16
MLP,mlp,FGSM,0.30,IGMP,0.30000001192092896,0.0,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0,17
MLP,mlp,FGSM,0.30,DHCP,0.30000001192092896,0.0,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0,18
MLP,mlp,FGSM,0.30,IRC,0.30000001192092896,0.0,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0,19
MLP,mlp,FGSM,0.30,SSH,0.30000001192092896,0.0,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0,20
MLP,mlp,FGSM,0.30,Telnet,0.30000001192092896,0.0,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0,21
MLP,mlp,FGSM,0.30,SMTP,0.30000001192092896,0.0,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0,22
MLP,mlp,FGSM,0.30,fin_flag_number,0.30000001192092896,0.0,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0,23
MLP,mlp,FGSM,0.30,ICMP,0.30000001192092896,0.0,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0,24
MLP,mlp,FGSM,0.30,ece_flag_number,0.30000001192092896,0.0,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0,25
MLP,mlp,FGSM,0.30,cwr_flag_number,0.30000001192092896,0.0,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0,26
MLP,mlp,FGSM,0.30,ARP,0.30000001190900805,8.428526723058757e-10,0.2999999523162842,0.30000001192092896,0.30000001188795083,1.4016280764843186e-09,27
MLP,mlp,FGSM,0.30,DNS,0.3000000118970871,1.1918544530821516e-09,0.2999999523162842,0.30000001192092896,0.30000001188795083,1.4016280764842586e-09,28
MLP,mlp,FGSM,0.30,IPv,0.30000001189470293,1.2500024853191677e-09,0.2999999523162842,0.30000001192092896,0.3000000118747596,1.658245078180938e-09,29
MLP,mlp,FGSM,0.30,LLC,0.3000000118875504,1.4101083394970025e-09,0.2999999523162842,0.30000001192092896,0.3000000118549727,1.9816526984971002e-09,30
MLP,mlp,FGSM,0.30,psh_flag_number,0.3000000117468834,3.216151750801373e-09,0.2999999523162842,0.30000001192092896,0.300000011709869,3.540565796204628e-09,31
MLP,mlp,FGSM,0.30,HTTP,0.300000010342598,9.569991091381763e-09,0.2999999523162842,0.30000001192092896,0.30000001054903935,8.938059629135031e-09,32
MLP,mlp,FGSM,0.30,HTTPS,0.30000000928640363,1.225109060662003e-08,0.2999999523162842,0.30000001192092896,0.30000000847141817,1.391789286534877e-08,33
MLP,mlp,FGSM,0.30,rst_flag_number,0.30000000891447065,1.3044542404948272e-08,0.2999999523162842,0.30000001192092896,0.30000001174944274,3.192485920497715e-09,34
MLP,mlp,FGSM,0.30,syn_flag_number,0.300000007083416,1.6276876556536964e-08,0.2999999523162842,0.30000001192092896,0.30000000773270835,1.5234704085534627e-08,35
MLP,mlp,FGSM,0.30,ack_flag_number,0.30000000499486923,1.910117865974143e-08,0.2999999523162842,0.30000001192092896,0.3000000015394184,2.2605541077801488e-08,36
MLP,mlp,FGSM,0.30,UDP,0.3000000049304962,1.9178011116056747e-08,0.2999999523162842,0.30000001192092896,0.2999999972918372,2.565056513227113e-08,37
MLP,mlp,FGSM,0.30,TCP,0.29999999735593796,2.5612538956533926e-08,0.2999999523162842,0.30000001192092896,0.3000000012558066,2.2846137399988716e-08,38
MLP,mlp,FGSM,0.30,IAT,0.0002781457833084725,2.412063017003406e-10,0.0002781450867114371,0.0002781486235181041,0.0002781457687429882,2.5921266510168217e-10,39
MLP,mlp,PGD,0.05,Tot sum,2360.5753998350747,361.67330039519726,0.0,2446.950583398342,2282.1201093740497,483.59373990566365,1
MLP,mlp,PGD,0.05,Variance,2158.9478869301297,275.0029699677279,0.0,2215.90184122324,2070.7800989294774,430.33866596483296,2
MLP,mlp,PGD,0.05,Rate,1198.3112286241785,171.51773423678065,0.0,1237.5991882113158,1143.9897723095369,257.7549801467323,3
MLP,mlp,PGD,0.05,Max,49.29250729079537,6.442681563876737,0.0,50.70019340515137,48.85880614949799,7.481971089524786,4
MLP,mlp,PGD,0.05,Tot size,25.205075279487055,3.286590407681938,0.0,25.90009880065918,24.099343145848252,5.057889144298133,5
MLP,mlp,PGD,0.05,AVG,25.122682638084637,3.524948778696815,0.0,25.90009880065918,23.57258841273774,5.884421120242268,6
MLP,mlp,PGD,0.05,Std,10.176624338085787,1.5129150252998875,0.0,10.525643637098256,9.561257963659058,2.423780362835849,7
MLP,mlp,PGD,0.05,Number,4.26898265122287,0.8042758197571229,1.6763806343078613e-07,4.500001072883606,3.669212853565792,1.369772271393364,8
MLP,mlp,PGD,0.05,Header_Length,0.590537517197019,0.07018175209613234,0.0,0.6040001401901236,0.5740577573310692,0.1014486436385415,9
MLP,mlp,PGD,0.05,Protocol Type,0.5345601439019293,0.07173156985322723,2.0489096641540527e-08,0.5500001311302185,0.5003695189999385,0.1252847782621461,10
MLP,mlp,PGD,0.05,ack_count,0.34132429521262647,0.04253191563596559,1.30385160446167e-08,0.35000133514404297,0.3339864522532661,0.05345299057947555,11
MLP,mlp,PGD,0.05,Min,0.2811883906354755,0.05664217315003968,1.1175870895385742e-08,0.300018310546875,0.2733349501205575,0.06700343549224341,12
MLP,mlp,PGD,0.05,Time_To_Live,0.09347803486477366,0.010868729581980279,0.0,0.0955060119740665,0.09282699777420997,0.012117478848944591,13
MLP,mlp,PGD,0.05,HTTPS,0.0488685861569643,0.005941396442939354,1.862645149230957e-09,0.050000011920928955,0.0475440137745995,0.008372522921889594,14
MLP,mlp,PGD,0.05,SMTP,0.04879280899126082,0.005989113152438067,1.862645149230957e-09,0.05000000074505806,0.04588671008293715,0.010637967220578885,15
MLP,mlp,PGD,0.05,UDP,0.048776058418340984,0.006098598327718612,1.862645149230957e-09,0.050000011920928955,0.047544001949719,0.008191195498880817,16
MLP,mlp,PGD,0.05,ARP,0.0487638686619699,0.006058536105730074,1.862645149230957e-09,0.050000011920928955,0.047733914994974085,0.008046044714532716,17
MLP,mlp,PGD,0.05,rst_count,0.04873409087747335,0.00617343110934492,1.862645149230957e-09,0.0500030517578125,0.046151774278038404,0.010482640948356256,18
MLP,mlp,PGD,0.05,TCP,0.0486874442262575,0.006260948531670257,1.862645149230957e-09,0.050000011920928955,0.04600804011343043,0.010280936313117925,19
MLP,mlp,PGD,0.05,fin_flag_number,0.0486108432245627,0.006574861032164095,1.862645149230957e-09,0.050000011920928955,0.048396699746349685,0.006819394809948468,20
MLP,mlp,PGD,0.05,syn_count,0.048430357844792306,0.006931924857385829,1.862645149230957e-09,0.0500030517578125,0.04417320919985685,0.012522577020137747,21
MLP,mlp,PGD,0.05,IPv,0.04839105470404029,0.0070321873504841535,1.862645149230957e-09,0.050000011920928955,0.045456093335791,0.011272272192078249,22
MLP,mlp,PGD,0.05,LLC,0.04837079161047936,0.006988336113363052,1.862645149230957e-09,0.050000011920928955,0.04645380813027822,0.009863393781788144,23
MLP,mlp,PGD,0.05,DHCP,0.04832792773231864,0.007061433354562427,1.862645149230957e-09,0.05000000074505806,0.04583898268337253,0.010582450029425686,24
MLP,mlp,PGD,0.05,HTTP,0.04826651938669384,0.007278886188777064,1.862645149230957e-09,0.050000011920928955,0.045408375049971646,0.011533677898691905,25
MLP,mlp,PGD,0.05,ece_flag_number,0.0482611206066981,0.0072078077798974835,1.862645149230957e-09,0.05000000074505806,0.04534472601468378,0.011162158666412588,26
MLP,mlp,PGD,0.05,IRC,0.04800875413231551,0.007499831013766928,1.862645149230957e-09,0.05000000074505806,0.043886240073811665,0.012144281532669053,27
MLP,mlp,PGD,0.05,DNS,0.04798987817689777,0.007834209223782775,1.862645149230957e-09,0.050000011920928955,0.045260240708221544,0.01152654915910692,28
MLP,mlp,PGD,0.05,rst_flag_number,0.04788635873325169,0.008161048617978747,1.862645149230957e-09,0.050000011920928955,0.04432186089315856,0.012317604180359478,29
MLP,mlp,PGD,0.05,Telnet,0.047853008962646125,0.007962224143715734,1.862645149230957e-09,0.05000000074505806,0.04335552471088646,0.013130537855570128,30
MLP,mlp,PGD,0.05,ack_flag_number,0.04778162848368287,0.008249882886618326,1.862645149230957e-09,0.050000011920928955,0.042582602054004784,0.013800852323450241,31
MLP,mlp,PGD,0.05,psh_flag_number,0.04773658363144845,0.008229679065127957,1.862645149230957e-09,0.050000011920928955,0.04687022554069549,0.009069038137088238,32
MLP,mlp,PGD,0.05,ICMP,0.04768253030415624,0.008166020970598402,1.862645149230957e-09,0.050000011920928955,0.04499821446160925,0.011349438625452435,33
MLP,mlp,PGD,0.05,IGMP,0.047679346721097825,0.00827727074369508,1.862645149230957e-09,0.05000000074505806,0.04294421809193722,0.013599675893984945,34
MLP,mlp,PGD,0.05,cwr_flag_number,0.04744772029269487,0.008814459490500913,1.862645149230957e-09,0.05000000074505806,0.04181101785285236,0.014543961112113089,35
MLP,mlp,PGD,0.05,syn_flag_number,0.047074849197492004,0.009180249601241633,1.862645149230957e-09,0.050000011920928955,0.04350729797284884,0.012987989574960758,36
MLP,mlp,PGD,0.05,fin_count,0.046874142332710325,0.009667835736988246,1.862645149230957e-09,0.0500030517578125,0.03617624128249776,0.016948096000132747,37
MLP,mlp,PGD,0.05,SSH,0.04559926164515316,0.01146095359750182,1.862645149230957e-09,0.050000011920928955,0.03482941933240565,0.01757635594228472,38
MLP,mlp,PGD,0.05,IAT,4.46041154920955e-05,6.960752732356263e-06,0.0,4.636046179079534e-05,4.012615397688664e-05,1.1933496309497988e-05,39
MLP,mlp,PGD,0.10,Tot sum,4651.365411586851,839.7955471666093,0.0,4893.901166796684,4523.614604958191,1031.2994301336425,1
MLP,mlp,PGD,0.10,Variance,4193.679190534339,794.016786341923,0.0,4431.80368244648,3895.1845472666005,1142.555093625461,2
MLP,mlp,PGD,0.10,Rate,2337.56870561985,443.3402116363303,0.0,2475.1983764226316,2210.7587754908745,587.3682115797402,3
MLP,mlp,PGD,0.10,Max,97.90547598264277,14.520390852983715,0.0,101.40038681030273,96.69876752054064,16.286457795995968,4
MLP,mlp,PGD,0.10,AVG,50.18210558355661,6.9951487200351234,0.0,51.800074100494385,49.48211244211865,8.06051961183208,5
MLP,mlp,PGD,0.10,Tot size,50.08642633220155,7.187024583831755,0.0,51.800074100494385,49.16554221927161,8.595728967402907,6
MLP,mlp,PGD,0.10,Std,20.206288596683386,3.193653021464189,0.0,21.05128727419651,19.40270028091938,4.234258778069093,7
MLP,mlp,PGD,0.10,Number,8.458092727072165,1.695867020834985,3.3527612686157227e-07,9.000002145767212,7.902639650134446,2.28451570757045,8
MLP,mlp,PGD,0.10,Header_Length,1.163662385857232,0.18248296599391314,0.0,1.2080002803802472,1.1479394273263488,0.20947560312502136,9
MLP,mlp,PGD,0.10,Protocol Type,1.060656630058661,0.16144029673973728,4.0978193283081055e-08,1.100000262260437,1.0245473202983446,0.22164731640313928,10
MLP,mlp,PGD,0.10,ack_count,0.6675369938562811,0.11792907558106436,0.0,0.7000026702880859,0.6448324846917877,0.1479399980317605,11
MLP,mlp,PGD,0.10,Min,0.5552274814170599,0.11961987129758316,2.2351741790771484e-08,0.60003662109375,0.5654328374392371,0.10642831414006347,12
MLP,mlp,PGD,0.10,Time_To_Live,0.1797605230230296,0.03504517717757856,7.1153181124827825e-09,0.1910047378623858,0.1635425168763076,0.05064783302237359,13
MLP,mlp,PGD,0.10,UDP,0.09660042870022356,0.014051950547021914,3.725290298461914e-09,0.10000002384185791,0.09403968150761832,0.017538959899351524,14
MLP,mlp,PGD,0.10,fin_flag_number,0.0961088585331291,0.015434539829163678,3.725290298461914e-09,0.10000002384185791,0.0926174792195604,0.020464036639887034,15
MLP,mlp,PGD,0.10,TCP,0.09564037728339433,0.01613169540707023,3.725290298461914e-09,0.10000002384185791,0.08951309756116729,0.024227469545971207,16
MLP,mlp,PGD,0.10,SMTP,0.09545866073712707,0.016178205496710292,3.725290298461914e-09,0.10000000149011612,0.08977407475139469,0.02328604116542868,17
MLP,mlp,PGD,0.10,HTTPS,0.09531444313913584,0.01676706614679832,3.725290298461914e-09,0.10000002384185791,0.08921168591976757,0.024127085752422776,18
MLP,mlp,PGD,0.10,IPv,0.09523800780430436,0.016157374164390833,3.725290298461914e-09,0.10000002384185791,0.08852439333647677,0.02326260850744135,19
MLP,mlp,PGD,0.10,DNS,0.0948731223385781,0.017349233811928044,3.725290298461914e-09,0.10000002384185791,0.08880587727872612,0.024392964767859213,20
MLP,mlp,PGD,0.10,rst_flag_number,0.09472587701372802,0.0176473839941693,3.725290298461914e-09,0.10000002384185791,0.0887846895697341,0.024600026749477547,21
MLP,mlp,PGD,0.10,ece_flag_number,0.09468325008116663,0.0175069701115358,3.725290298461914e-09,0.10000000149011612,0.08838870976399983,0.024550377248944173,22
MLP,mlp,PGD,0.10,cwr_flag_number,0.09455493179179728,0.017379423030043348,3.725290298461914e-09,0.10000000149011612,0.09006922421435204,0.02250912094802418,23
MLP,mlp,PGD,0.10,ICMP,0.09453177251502871,0.017932295704840985,3.725290298461914e-09,0.10000002384185791,0.09097535964272623,0.022071027489145245,24
MLP,mlp,PGD,0.10,syn_count,0.0944322512768209,0.018373137806946716,3.725290298461914e-09,0.10000038146972656,0.08643368217109958,0.0272666952091112,25
MLP,mlp,PGD,0.10,IGMP,0.09402840414717793,0.01853180843245731,3.725290298461914e-09,0.10000000149011612,0.08968335142207859,0.02358610787846567,26
MLP,mlp,PGD,0.10,rst_count,0.09367811910532414,0.020219899081582806,3.725290298461914e-09,0.10000038146972656,0.08428744896582209,0.030193793079846837,27
MLP,mlp,PGD,0.10,IRC,0.09321038535401226,0.019776965844464926,3.725290298461914e-09,0.10000000149011612,0.0838013831019541,0.028886968376092694,28
MLP,mlp,PGD,0.10,ack_flag_number,0.09310798042103648,0.01955008200714165,3.725290298461914e-09,0.10000002384185791,0.08368937968375896,0.02721624605107676,29
MLP,mlp,PGD,0.10,LLC,0.09284127710543573,0.019897427012948325,3.725290298461914e-09,0.10000002384185791,0.083491609701657,0.02749926954457307,30
MLP,mlp,PGD,0.10,ARP,0.09268988946050405,0.020156470354052842,3.725290298461914e-09,0.10000002384185791,0.08284019351216204,0.027637976572758613,31
MLP,mlp,PGD,0.10,Telnet,0.09259583581656218,0.020785953370808283,3.725290298461914e-09,0.10000000149011612,0.08361900360191832,0.02895016458484032,32
MLP,mlp,PGD,0.10,syn_flag_number,0.09259560208499432,0.02064059308207049,3.725290298461914e-09,0.10000002384185791,0.0862813354841325,0.027017204685879734,33
MLP,mlp,PGD,0.10,fin_count,0.0925725683566928,0.020848812780399364,3.725290298461914e-09,0.10000038146972656,0.08186010678523342,0.02976106811045222,34
MLP,mlp,PGD,0.10,DHCP,0.0925516458081454,0.020676450845098653,3.725290298461914e-09,0.10000000149011612,0.08190242838910812,0.02973027707633012,35
MLP,mlp,PGD,0.10,psh_flag_number,0.09252269029326737,0.021641861461783898,3.725290298461914e-09,0.10000002384185791,0.0847745217908192,0.029213350943942326,36
MLP,mlp,PGD,0.10,HTTP,0.09221792697064579,0.021914536667588955,3.725290298461914e-09,0.10000002384185791,0.08229659244387284,0.030794391541070217,37
MLP,mlp,PGD,0.10,SSH,0.08928233417704702,0.024514886489303396,3.725290298461914e-09,0.10000002384185791,0.07874322214593023,0.030956929997883194,38
MLP,mlp,PGD,0.10,IAT,8.527764329332943e-05,2.022471287529979e-05,0.0,9.272092358159068e-05,7.592375540110889e-05,2.8210812125375327e-05,39
MLP,mlp,PGD,0.30,Tot sum,13311.950435541363,3275.085078447904,0.0,14681.703500390053,12991.577831850394,3569.6952071163905,1
MLP,mlp,PGD,0.30,Variance,11535.770355211585,3445.9384187653604,0.0,13294.73484903574,11127.352909514122,3736.8709493951364,2
MLP,mlp,PGD,0.30,Rate,6315.367200548534,2037.0521942636733,0.0,7425.5715240267455,5971.591305796306,2240.9421851612296,3
MLP,mlp,PGD,0.30,Max,268.72601266881264,73.76531848228369,0.0,304.20019340515137,260.84825655558507,79.37115797385896,4
MLP,mlp,PGD,0.30,AVG,141.81048524727737,33.70046189691593,0.0,155.40009880065918,136.8535032527366,38.22859804715586,5
MLP,mlp,PGD,0.30,Tot size,138.65767500226835,36.98209331144549,0.0,155.40009880065918,132.9350189887812,41.30112511978142,6
MLP,mlp,PGD,0.30,Std,54.16266408891957,16.587128515483677,0.0,63.153661062635365,51.12266017073959,18.284693842634773,7
MLP,mlp,PGD,0.30,Number,23.624865600564704,6.803182809781505,0.0,27.000006437301636,22.995054357236587,7.224413684188564,8
MLP,mlp,PGD,0.30,Header_Length,3.4621189552374254,0.5662015155056591,0.0,3.6240008411407416,3.4308756190504552,0.6237133656862444,9
MLP,mlp,PGD,0.30,Protocol Type,2.923567511446476,0.8008154509903379,0.0,3.3000001311302185,2.8689170351473012,0.846634875871058,10
MLP,mlp,PGD,0.30,ack_count,1.81483632214427,0.561069367583987,0.0,2.100001335144043,1.7119648743498752,0.6289247322076569,11
MLP,mlp,PGD,0.30,Min,1.4779811784768104,0.5476003542816628,0.0,1.800018310546875,1.4153496515411694,0.5795335291459923,12
MLP,mlp,PGD,0.30,Time_To_Live,0.4987546180568197,0.14819435934476163,0.0,0.5730069275014102,0.4821352147249784,0.15994883360051496,13
MLP,mlp,PGD,0.30,TCP,0.2756650955194235,0.06266930107471314,0.0,0.30000001192092896,0.2685291035171482,0.06963156188840154,14
MLP,mlp,PGD,0.30,ICMP,0.26876733192503455,0.06904219432098035,0.0,0.30000001192092896,0.2665300069291666,0.07072291794895572,15
MLP,mlp,PGD,0.30,UDP,0.2684111936867237,0.07188697014074057,0.0,0.30000001192092896,0.25867960558015607,0.07960502364210376,16
MLP,mlp,PGD,0.30,syn_count,0.26752155867159366,0.07191525353041255,0.0,0.3000030517578125,0.25826650726290035,0.07891935309201872,17
MLP,mlp,PGD,0.30,syn_flag_number,0.26679418446719644,0.07076242713221932,0.0,0.30000001192092896,0.2621849405530347,0.07337655241575303,18
MLP,mlp,PGD,0.30,ece_flag_number,0.2642870846617222,0.07390177468564157,0.0,0.30000001192092896,0.25260904939674883,0.08213089627411746,19
MLP,mlp,PGD,0.30,DHCP,0.2639313890641928,0.07453913013352034,0.0,0.30000001192092896,0.2553098895224645,0.08052897943397543,20
MLP,mlp,PGD,0.30,SMTP,0.2637992780125141,0.07465000000764968,0.0,0.30000001192092896,0.2550940469037814,0.08110999652759102,21
MLP,mlp,PGD,0.30,fin_flag_number,0.2624948415273428,0.07613577475042203,0.0,0.30000001192092896,0.24908687135635907,0.08516196379814676,22
MLP,mlp,PGD,0.30,rst_count,0.2624628153944015,0.07851131107181274,0.0,0.3000030517578125,0.24885452640014574,0.08807618883173518,23
MLP,mlp,PGD,0.30,ack_flag_number,0.2620469511973858,0.07868906060460254,0.0,0.30000001192092896,0.255732751363555,0.08364977220440113,24
MLP,mlp,PGD,0.30,HTTP,0.26159147174477576,0.0763842760059125,0.0,0.30000001192092896,0.25158728094108346,0.0827812823573408,25
MLP,mlp,PGD,0.30,rst_flag_number,0.26121438750982284,0.07805961418713651,0.0,0.30000001192092896,0.2552750811219969,0.08244449647157431,26
MLP,mlp,PGD,0.30,cwr_flag_number,0.2608738466012478,0.07793688803179656,0.0,0.30000001192092896,0.2521869920136168,0.08403151529796204,27
MLP,mlp,PGD,0.30,IRC,0.2604532010048628,0.07723850346439702,0.0,0.30000001192092896,0.2499737578112603,0.0839028813301025,28
MLP,mlp,PGD,0.30,HTTPS,0.25653764030516146,0.08548488800515464,0.0,0.30000001192092896,0.24415814954649787,0.09323589052013646,29
MLP,mlp,PGD,0.30,IPv,0.2554535649526119,0.08020130783658344,0.0,0.30000001192092896,0.24146507155324118,0.08789092547869914,30
MLP,mlp,PGD,0.30,Telnet,0.25538768767774106,0.08103981562011418,0.0,0.30000001192092896,0.24529538176508062,0.086790709642932,31
